Class Name,File Path
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0005_face_1.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0050_face_2.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0050_face_1.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0095_face_1.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0095_face_2.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0076_face_1.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0076_face_2.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0055_face_1.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0055_face_2.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0055_face_3.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0058_face_2.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0058_face_1.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0073_face_2.jpg
George_W_Bush,/Users/taufiq/workspace/infran-spark/data_inference/George_W_Bush/George_W_Bush_0073_face_1.jpg
Gerald_Ford,/Users/taufiq/workspace/infran-spark/data_inference/Gerald_Ford/Gerald_Ford_0001_face_1.jpg
Gerald_Ford,/Users/taufiq/workspace/infran-spark/data_inference/Gerald_Ford/Gerald_Ford_0001_face_2.jpg
Geraldine_Chaplin,/Users/taufiq/workspace/infran-spark/data_inference/Geraldine_Chaplin/Geraldine_Chaplin_0002_face_2.jpg
Geraldine_Chaplin,/Users/taufiq/workspace/infran-spark/data_inference/Geraldine_Chaplin/Geraldine_Chaplin_0002_face_1.jpg
Gerard_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_Depardieu/Gerard_Depardieu_0001_face_2.jpg
Gerard_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_Depardieu/Gerard_Depardieu_0001_face_1.jpg
Gerard_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_Depardieu/Gerard_Depardieu_0002_face_2.jpg
Gerard_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_Depardieu/Gerard_Depardieu_0002_face_3.jpg
Gerard_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_Depardieu/Gerard_Depardieu_0002_face_1.jpg
Gerard_de_Cortanze,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_de_Cortanze/Gerard_de_Cortanze_0001_face_2.jpg
Gerard_de_Cortanze,/Users/taufiq/workspace/infran-spark/data_inference/Gerard_de_Cortanze/Gerard_de_Cortanze_0001_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0077_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0077_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0061_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0061_face_3.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0061_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0093_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0093_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0020_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0020_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0075_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0075_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0014_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0014_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0023_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0023_face_3.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0023_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0076_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0076_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0073_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0073_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0049_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0049_face_3.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0049_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0037_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0037_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0030_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0030_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0057_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0057_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0071_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0071_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0046_face_1.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0046_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0029_face_2.jpg
Gerhard_Schroeder,/Users/taufiq/workspace/infran-spark/data_inference/Gerhard_Schroeder/Gerhard_Schroeder_0029_face_1.jpg
Gerry_Adams,/Users/taufiq/workspace/infran-spark/data_inference/Gerry_Adams/Gerry_Adams_0005_face_1.jpg
Gerry_Adams,/Users/taufiq/workspace/infran-spark/data_inference/Gerry_Adams/Gerry_Adams_0005_face_2.jpg
Ghassan_Elashi,/Users/taufiq/workspace/infran-spark/data_inference/Ghassan_Elashi/Ghassan_Elashi_0001_face_1.jpg
Ghassan_Elashi,/Users/taufiq/workspace/infran-spark/data_inference/Ghassan_Elashi/Ghassan_Elashi_0001_face_2.jpg
Gianna_Angelopoulos-Daskalaki,/Users/taufiq/workspace/infran-spark/data_inference/Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki_0003_face_1.jpg
Gianna_Angelopoulos-Daskalaki,/Users/taufiq/workspace/infran-spark/data_inference/Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki_0003_face_2.jpg
Gil_Cates,/Users/taufiq/workspace/infran-spark/data_inference/Gil_Cates/Gil_Cates_0001_face_2.jpg
Gil_Cates,/Users/taufiq/workspace/infran-spark/data_inference/Gil_Cates/Gil_Cates_0001_face_3.jpg
Gil_Cates,/Users/taufiq/workspace/infran-spark/data_inference/Gil_Cates/Gil_Cates_0001_face_1.jpg
Gilberto_Rodriguez_Orejuela,/Users/taufiq/workspace/infran-spark/data_inference/Gilberto_Rodriguez_Orejuela/Gilberto_Rodriguez_Orejuela_0003_face_1.jpg
Gilberto_Rodriguez_Orejuela,/Users/taufiq/workspace/infran-spark/data_inference/Gilberto_Rodriguez_Orejuela/Gilberto_Rodriguez_Orejuela_0003_face_2.jpg
Gillian_Anderson,/Users/taufiq/workspace/infran-spark/data_inference/Gillian_Anderson/Gillian_Anderson_0001_face_2.jpg
Gillian_Anderson,/Users/taufiq/workspace/infran-spark/data_inference/Gillian_Anderson/Gillian_Anderson_0001_face_1.jpg
Gisele_Bundchen,/Users/taufiq/workspace/infran-spark/data_inference/Gisele_Bundchen/Gisele_Bundchen_0001_face_2.jpg
Gisele_Bundchen,/Users/taufiq/workspace/infran-spark/data_inference/Gisele_Bundchen/Gisele_Bundchen_0001_face_1.jpg
Giulio_Andreotti,/Users/taufiq/workspace/infran-spark/data_inference/Giulio_Andreotti/Giulio_Andreotti_0001_face_1.jpg
Giulio_Andreotti,/Users/taufiq/workspace/infran-spark/data_inference/Giulio_Andreotti/Giulio_Andreotti_0001_face_2.jpg
Glafcos_Clerides,/Users/taufiq/workspace/infran-spark/data_inference/Glafcos_Clerides/Glafcos_Clerides_0003_face_2.jpg
Glafcos_Clerides,/Users/taufiq/workspace/infran-spark/data_inference/Glafcos_Clerides/Glafcos_Clerides_0003_face_1.jpg
Glafcos_Clerides,/Users/taufiq/workspace/infran-spark/data_inference/Glafcos_Clerides/Glafcos_Clerides_0004_face_1.jpg
Glafcos_Clerides,/Users/taufiq/workspace/infran-spark/data_inference/Glafcos_Clerides/Glafcos_Clerides_0004_face_2.jpg
Glen_DaSilva,/Users/taufiq/workspace/infran-spark/data_inference/Glen_DaSilva/Glen_DaSilva_0001_face_1.jpg
Glen_DaSilva,/Users/taufiq/workspace/infran-spark/data_inference/Glen_DaSilva/Glen_DaSilva_0001_face_2.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0022_face_2.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0022_face_1.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0003_face_2.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0003_face_1.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0028_face_2.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0028_face_1.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0031_face_1.jpg
Gloria_Macapagal_Arroyo,/Users/taufiq/workspace/infran-spark/data_inference/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0031_face_2.jpg
Goh_Kun,/Users/taufiq/workspace/infran-spark/data_inference/Goh_Kun/Goh_Kun_0001_face_2.jpg
Goh_Kun,/Users/taufiq/workspace/infran-spark/data_inference/Goh_Kun/Goh_Kun_0001_face_1.jpg
Goldie_Hawn,/Users/taufiq/workspace/infran-spark/data_inference/Goldie_Hawn/Goldie_Hawn_0002_face_2.jpg
Goldie_Hawn,/Users/taufiq/workspace/infran-spark/data_inference/Goldie_Hawn/Goldie_Hawn_0002_face_3.jpg
Goldie_Hawn,/Users/taufiq/workspace/infran-spark/data_inference/Goldie_Hawn/Goldie_Hawn_0002_face_1.jpg
Goldie_Hawn,/Users/taufiq/workspace/infran-spark/data_inference/Goldie_Hawn/Goldie_Hawn_0002_face_4.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0006_face_1.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0006_face_2.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0010_face_1.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0010_face_2.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0009_face_2.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0009_face_1.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0007_face_1.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0007_face_2.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0007_face_3.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0011_face_1.jpg
Gonzalo_Sanchez_de_Lozada,/Users/taufiq/workspace/infran-spark/data_inference/Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0011_face_2.jpg
Gordana_Grubin,/Users/taufiq/workspace/infran-spark/data_inference/Gordana_Grubin/Gordana_Grubin_0001_face_1.jpg
Gordana_Grubin,/Users/taufiq/workspace/infran-spark/data_inference/Gordana_Grubin/Gordana_Grubin_0001_face_2.jpg
Gordon_Brown,/Users/taufiq/workspace/infran-spark/data_inference/Gordon_Brown/Gordon_Brown_0007_face_2.jpg
Gordon_Brown,/Users/taufiq/workspace/infran-spark/data_inference/Gordon_Brown/Gordon_Brown_0007_face_3.jpg
Gordon_Brown,/Users/taufiq/workspace/infran-spark/data_inference/Gordon_Brown/Gordon_Brown_0007_face_1.jpg
Gordon_Brown,/Users/taufiq/workspace/infran-spark/data_inference/Gordon_Brown/Gordon_Brown_0006_face_2.jpg
Gordon_Brown,/Users/taufiq/workspace/infran-spark/data_inference/Gordon_Brown/Gordon_Brown_0006_face_3.jpg
Gordon_Brown,/Users/taufiq/workspace/infran-spark/data_inference/Gordon_Brown/Gordon_Brown_0006_face_1.jpg
Graciano_Rocchigiani,/Users/taufiq/workspace/infran-spark/data_inference/Graciano_Rocchigiani/Graciano_Rocchigiani_0001_face_2.jpg
Graciano_Rocchigiani,/Users/taufiq/workspace/infran-spark/data_inference/Graciano_Rocchigiani/Graciano_Rocchigiani_0001_face_3.jpg
Graciano_Rocchigiani,/Users/taufiq/workspace/infran-spark/data_inference/Graciano_Rocchigiani/Graciano_Rocchigiani_0001_face_1.jpg
Grant_Hackett,/Users/taufiq/workspace/infran-spark/data_inference/Grant_Hackett/Grant_Hackett_0001_face_2.jpg
Grant_Hackett,/Users/taufiq/workspace/infran-spark/data_inference/Grant_Hackett/Grant_Hackett_0001_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0025_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0025_face_2.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0025_face_3.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0020_face_2.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0020_face_3.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0020_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0006_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0006_face_3.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0006_face_2.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0022_face_2.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0022_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0018_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0018_face_2.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0007_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0007_face_2.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0013_face_1.jpg
Gray_Davis,/Users/taufiq/workspace/infran-spark/data_inference/Gray_Davis/Gray_Davis_0013_face_2.jpg
Greg_Ostertag,/Users/taufiq/workspace/infran-spark/data_inference/Greg_Ostertag/Greg_Ostertag_0001_face_2.jpg
Greg_Ostertag,/Users/taufiq/workspace/infran-spark/data_inference/Greg_Ostertag/Greg_Ostertag_0001_face_3.jpg
Greg_Ostertag,/Users/taufiq/workspace/infran-spark/data_inference/Greg_Ostertag/Greg_Ostertag_0001_face_1.jpg
Gregg_Popovich,/Users/taufiq/workspace/infran-spark/data_inference/Gregg_Popovich/Gregg_Popovich_0003_face_2.jpg
Gregg_Popovich,/Users/taufiq/workspace/infran-spark/data_inference/Gregg_Popovich/Gregg_Popovich_0003_face_1.jpg
Gregor_Gysi,/Users/taufiq/workspace/infran-spark/data_inference/Gregor_Gysi/Gregor_Gysi_0001_face_2.jpg
Gregor_Gysi,/Users/taufiq/workspace/infran-spark/data_inference/Gregor_Gysi/Gregor_Gysi_0001_face_1.jpg
Gregory_Hines,/Users/taufiq/workspace/infran-spark/data_inference/Gregory_Hines/Gregory_Hines_0001_face_2.jpg
Gregory_Hines,/Users/taufiq/workspace/infran-spark/data_inference/Gregory_Hines/Gregory_Hines_0001_face_1.jpg
Gro_Harlem_Brundtland,/Users/taufiq/workspace/infran-spark/data_inference/Gro_Harlem_Brundtland/Gro_Harlem_Brundtland_0001_face_2.jpg
Gro_Harlem_Brundtland,/Users/taufiq/workspace/infran-spark/data_inference/Gro_Harlem_Brundtland/Gro_Harlem_Brundtland_0001_face_1.jpg
Guillaume_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Guillaume_Depardieu/Guillaume_Depardieu_0001_face_1.jpg
Guillaume_Depardieu,/Users/taufiq/workspace/infran-spark/data_inference/Guillaume_Depardieu/Guillaume_Depardieu_0001_face_2.jpg
Guillaume_Soro,/Users/taufiq/workspace/infran-spark/data_inference/Guillaume_Soro/Guillaume_Soro_0001_face_1.jpg
Guillaume_Soro,/Users/taufiq/workspace/infran-spark/data_inference/Guillaume_Soro/Guillaume_Soro_0001_face_3.jpg
Guillaume_Soro,/Users/taufiq/workspace/infran-spark/data_inference/Guillaume_Soro/Guillaume_Soro_0001_face_2.jpg
Guillermo_Coria,/Users/taufiq/workspace/infran-spark/data_inference/Guillermo_Coria/Guillermo_Coria_0004_face_1.jpg
Guillermo_Coria,/Users/taufiq/workspace/infran-spark/data_inference/Guillermo_Coria/Guillermo_Coria_0004_face_2.jpg
Guillermo_Coria,/Users/taufiq/workspace/infran-spark/data_inference/Guillermo_Coria/Guillermo_Coria_0004_face_3.jpg
Guillermo_Ortiz,/Users/taufiq/workspace/infran-spark/data_inference/Guillermo_Ortiz/Guillermo_Ortiz_0002_face_2.jpg
Guillermo_Ortiz,/Users/taufiq/workspace/infran-spark/data_inference/Guillermo_Ortiz/Guillermo_Ortiz_0002_face_1.jpg
Gunter_Pleuger,/Users/taufiq/workspace/infran-spark/data_inference/Gunter_Pleuger/Gunter_Pleuger_0002_face_1.jpg
Gunter_Pleuger,/Users/taufiq/workspace/infran-spark/data_inference/Gunter_Pleuger/Gunter_Pleuger_0002_face_2.jpg
Gus_Van_Sant,/Users/taufiq/workspace/infran-spark/data_inference/Gus_Van_Sant/Gus_Van_Sant_0001_face_2.jpg
Gus_Van_Sant,/Users/taufiq/workspace/infran-spark/data_inference/Gus_Van_Sant/Gus_Van_Sant_0001_face_1.jpg
Guus_Hiddink,/Users/taufiq/workspace/infran-spark/data_inference/Guus_Hiddink/Guus_Hiddink_0001_face_2.jpg
Guus_Hiddink,/Users/taufiq/workspace/infran-spark/data_inference/Guus_Hiddink/Guus_Hiddink_0001_face_1.jpg
Gwendal_Peizerat,/Users/taufiq/workspace/infran-spark/data_inference/Gwendal_Peizerat/Gwendal_Peizerat_0003_face_2.jpg
Gwendal_Peizerat,/Users/taufiq/workspace/infran-spark/data_inference/Gwendal_Peizerat/Gwendal_Peizerat_0003_face_1.jpg
Gwendal_Peizerat,/Users/taufiq/workspace/infran-spark/data_inference/Gwendal_Peizerat/Gwendal_Peizerat_0002_face_2.jpg
Gwendal_Peizerat,/Users/taufiq/workspace/infran-spark/data_inference/Gwendal_Peizerat/Gwendal_Peizerat_0002_face_1.jpg
Gwyneth_Paltrow,/Users/taufiq/workspace/infran-spark/data_inference/Gwyneth_Paltrow/Gwyneth_Paltrow_0003_face_2.jpg
Gwyneth_Paltrow,/Users/taufiq/workspace/infran-spark/data_inference/Gwyneth_Paltrow/Gwyneth_Paltrow_0003_face_1.jpg
Gwyneth_Paltrow,/Users/taufiq/workspace/infran-spark/data_inference/Gwyneth_Paltrow/Gwyneth_Paltrow_0005_face_1.jpg
Gwyneth_Paltrow,/Users/taufiq/workspace/infran-spark/data_inference/Gwyneth_Paltrow/Gwyneth_Paltrow_0005_face_3.jpg
Gwyneth_Paltrow,/Users/taufiq/workspace/infran-spark/data_inference/Gwyneth_Paltrow/Gwyneth_Paltrow_0005_face_2.jpg
Gwyneth_Paltrow,/Users/taufiq/workspace/infran-spark/data_inference/Gwyneth_Paltrow/Gwyneth_Paltrow_0005_face_4.jpg
Habib_Hisham,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Hisham/Habib_Hisham_0001_face_2.jpg
Habib_Hisham,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Hisham/Habib_Hisham_0001_face_1.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0003_face_1.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0003_face_3.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0003_face_2.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0001_face_1.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0001_face_2.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0001_face_3.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0001_face_4.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0004_face_2.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0004_face_1.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0002_face_1.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0002_face_2.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0005_face_2.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0005_face_3.jpg
Habib_Rizieq,/Users/taufiq/workspace/infran-spark/data_inference/Habib_Rizieq/Habib_Rizieq_0005_face_1.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0005_face_1.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0005_face_2.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0006_face_1.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0006_face_2.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0003_face_2.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0003_face_1.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0015_face_2.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0015_face_1.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0009_face_2.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0009_face_1.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0001_face_2.jpg
Halle_Berry,/Users/taufiq/workspace/infran-spark/data_inference/Halle_Berry/Halle_Berry_0001_face_1.jpg
